ID,Schadensklasse,Mittelwert_x,Mittelwert_y,Mittelwert_z,Variance_x,Variance_y,Variance_z,Effektivwert_x,Effektivwert_y,Effektivwert_z,Standardabweichung_x,Standardabweichung_y,Standardabweichung_z,Woehlbung_x,Woehlbung_y,Woehlbung_z,Schiefe_x,Schiefe_y,Schiefe_z,Mittlere_Absolute_Abweichung_x,Mittlere_Absolute_Abweichung_y,Mittlere_Absolute_Abweichung_z,Zentrales_Moment_x,Zentrales_Moment_y,Zentrales_Moment_z,Median_x,Median_y,Median_z,Timestamp
698,1,558.848,-303.104,15864.8,9460640.0,147044000.0,23558500,3124.66,12123.9,16590.0,3074.28,12120.1,4851.29,0.327492,-1.26229,0.0351271,0.0200767,-0.032579,0.0871607,2389.59,10679.1,3877.89,0,0,0,512,-768,15744,1604490000
699,1,634.368,-271.616,15697.2,7859560.0,151453000.0,25379100,2873.0,12303.5,16485.0,2802.09,12300.5,5035.24,-0.16841,-1.30247,0.0747263,-0.0476594,0.0116221,-0.0170247,2247.57,10877.4,3989.77,0,0,0,512,0,15616,1604490000
700,1,621.568,36.864,15679.2,10150500.0,156803000.0,29758700,3244.48,12515.9,16600.2,3184.39,12515.8,5452.43,-0.420898,-1.31219,0.628702,0.00910066,-0.0510045,-0.381987,2600.96,11036.7,4304.27,0,0,0,512,128,15872,1604490000
701,1,551.424,-233.216,15664.1,22633500.0,164039000.0,32060100,4786.95,12803.5,16655.1,4755.09,12801.4,5659.33,-0.613921,-1.33532,0.0436249,-0.0116976,-0.00322788,-0.208824,3921.01,11296.8,4517.34,0,0,0,512,128,15872,1604490000
702,1,763.904,-502.272,15734.5,28839500.0,115604000.0,31933200,5421.64,10758.3,16717.6,5367.56,10746.6,5648.12,-0.542853,-0.806571,0.757659,-0.0759444,-0.0278444,-0.373483,4393.63,9010.0,4438.1,0,0,0,1024,-768,16128,1604490000
703,1,614.4,-418.816,15633.9,28107000.0,119285000.0,34618300,5334.45,10924.3,16703.4,5298.95,10916.3,5880.79,-0.337736,-0.839012,0.279883,0.0563101,-0.0137844,-0.153382,4295.37,9124.63,4648.1,0,0,0,512,-256,15616,1604490000
704,1,418.816,-291.84,15659.5,29773300.0,136960000.0,33410300,5469.82,11700.8,16691.2,5453.76,11697.2,5777.27,-0.824115,-1.10191,0.0527067,0.0863118,-0.000582342,-0.028778,4605.16,10007.9,4608.4,0,0,0,256,-256,15360,1604490000
705,1,495.872,-127.232,15792.6,29731000.0,135632000.0,27678500,5472.4,11641.0,16645.1,5449.88,11640.3,5258.4,-0.83035,-1.16834,0.149724,0.0402561,-0.0338799,-0.186237,4606.15,10085.1,4119.04,0,0,0,512,-768,15744,1604490000
706,1,725.248,-231.424,15724.3,10962200.0,142592000.0,28342400,3387.81,11937.4,16600.2,3309.27,11935.2,5321.09,0.431751,-1.21,0.506689,-0.22163,-0.0128477,-0.0709687,2582.87,10409.5,4133.71,0,0,0,768,-256,15872,1604490000
707,1,432.384,-298.24,15704.8,15247400.0,132197000.0,30205200,3926.72,11495.8,16637.8,3902.84,11491.9,5493.18,-0.6838,-1.03713,0.0916565,-0.0686826,-0.0333412,-0.136137,3266.87,9782.78,4319.4,0,0,0,512,-128,15872,1604490000
708,1,624.128,-837.376,15790.6,17874000.0,120869000.0,27979900,4271.49,11020.4,16652.2,4225.65,10988.5,5286.96,0.436784,-0.96346,-0.26432,0.0353483,-0.0225243,-0.00226154,3306.62,9342.77,4262.12,0,0,0,768,-1280,15616,1604490000
709,1,548.864,-251.648,15797.5,9686950.0,129357000.0,27630900,3158.88,11370.6,16648.3,3110.83,11367.8,5253.88,-0.403569,-1.12996,0.434591,-0.14329,-0.0139241,-0.0843819,2531.47,9841.44,4166.93,0,0,0,768,-256,15872,1604490000
710,1,493.568,-445.952,15734.8,14487400.0,146420000.0,31187600,3836.21,12102.6,16695.5,3804.33,12094.4,5581.79,-0.28089,-1.2052,-0.353924,-0.119493,0.0457793,-0.0632227,3102.55,10515.3,4503.11,0,0,0,768,-1024,15872,1604490000
711,1,721.152,-494.848,15669.2,21205200.0,132686000.0,28924200,4658.76,11523.8,16565.6,4602.6,11513.2,5375.43,-0.156596,-1.08773,0.200163,-0.0240235,0.0104042,-0.072463,3662.04,9887.29,4236.54,0,0,0,768,-768,15616,1604490000
712,0,538.112,-480.512,15792.6,14118000.0,114957000.0,24279900,3793.86,10727.2,16542.8,3755.51,10716.4,4925.0,-0.628934,-0.971203,-0.103636,-0.0793981,0.0456939,-0.036811,3105.99,9085.57,3951.93,0,0,0,768,-256,15872,1604490000
713,1,551.68,-366.592,15632.6,31572900.0,116830000.0,32479700,5643.2,10809.6,16638.1,5616.17,10803.4,5696.24,-0.14232,-0.853819,0.0851533,-0.116436,0.0292771,-0.0292459,4495.58,9012.65,4512.09,0,0,0,512,-512,15616,1604490000
714,1,677.888,-45.312,15742.0,32301400.0,146241000.0,32068300,5720.9,12087.0,16728.6,5680.59,12086.9,5660.05,0.153147,-1.16316,0.31094,-0.0213488,-0.0513648,-0.185425,4538.09,10477.7,4486.44,0,0,0,768,-256,15872,1604490000
715,1,559.872,-110.08,15772.7,13444800.0,161353000.0,31439500,3707.4,12696.6,16738.7,3664.88,12696.1,5604.29,-0.10454,-1.32752,0.00550406,-0.16684,-0.00606496,-0.191486,2950.21,11197.6,4482.41,0,0,0,768,0,15872,1604490000
716,1,569.6,-405.504,15773.2,12376300.0,143978000.0,22783100,3562.07,11999.9,16478.9,3516.24,11993.1,4770.78,0.0231196,-1.27248,0.121206,-0.116649,0.0133977,-0.0668244,2776.79,10518.1,3807.47,0,0,0,512,-512,15616,1604490000
717,1,567.04,-327.168,15803.6,17103600.0,140003000.0,26508900,4172.29,11830.9,16620.4,4133.58,11826.4,5146.11,-0.363641,-1.2059,0.408385,-0.0764309,0.0135699,-0.181514,3351.92,10283.0,4021.1,0,0,0,512,-768,15872,1604490000
718,1,531.2,-767.232,15770.6,13520800.0,138399000.0,24357000,3713.42,11783.4,16524.1,3675.23,11758.4,4932.82,0.213921,-1.17176,0.541211,0.222015,0.0244181,-0.0709514,2885.98,10267.9,3870.74,0,0,0,512,-768,15616,1604490000
719,0,542.72,-628.736,15831.6,7127850.0,123269000.0,19698500,2723.1,11114.9,16441.3,2668.47,11097.1,4436.08,-0.143522,-1.10569,0.0813811,-0.0261732,0.00962996,-0.0357557,2160.8,9582.04,3486.59,0,0,0,512,-384,15872,1604490000
720,0,611.84,-302.08,15751.9,7714740.0,122559000.0,22614600,2842.78,11069.2,16453.4,2776.15,11065.1,4753.11,-0.0382595,-0.990046,0.0572306,0.00540644,0.00484394,-0.0123267,2223.37,9380.5,3778.27,0,0,0,512,-512,15872,1604490000
721,0,521.216,-449.024,15831.6,6235870.0,113677000.0,19943000,2549.77,10666.1,16448.7,2495.92,10656.6,4463.52,-0.0755173,-0.920929,0.0583037,0.00367061,0.0135139,-0.123484,2003.15,8975.48,3560.96,0,0,0,512,-768,16000,1604490000
722,0,536.064,-619.776,15762.4,7536260.0,110341000.0,25449400,2795.73,10517.3,16549.3,2743.85,10499.1,5042.22,0.606292,-0.782764,-0.0726676,0.125976,0.0202998,0.00840972,2120.34,8735.6,4061.33,0,0,0,512,-768,15616,1604490000
723,0,608.256,-502.784,15915.0,6974670.0,114310000.0,23287600,2708.81,10698.1,16629.8,2639.64,10686.2,4823.31,0.227286,-0.833203,0.0303693,0.02262,-0.0171323,-0.115697,2051.58,8932.94,3864.58,0,0,0,768,-512,16000,1604490000
724,1,560.896,-601.6,15771.4,6145330.0,134204000.0,26702000,2540.43,11594.5,16595.5,2477.74,11578.9,5164.81,0.130189,-1.02911,0.333932,0.133171,0.00819405,-0.215514,1996.81,9851.7,4100.77,0,0,0,512,-768,15616,1604490000
725,0,637.696,-402.944,15739.9,7697560.0,126157000.0,29704300,2845.44,11233.6,16655.9,2773.06,11226.3,5447.44,0.761493,-0.922962,0.80756,0.236989,0.0445073,-0.446389,2144.71,9455.32,4247.9,0,0,0,512,-512,15872,1604490000
726,0,619.008,-456.192,15719.7,5502090.0,122806000.0,29066000,2424.82,11085.6,16617.6,2344.48,11076.2,5388.6,-0.29721,-0.921412,-0.0640169,-0.0437254,0.00795511,-0.105148,1893.8,9295.98,4296.61,0,0,0,512,-512,15488,1604490000
727,0,523.008,-303.616,15686.4,5322730.0,114892000.0,31257900,2364.52,10717.7,16652.0,2305.95,10713.4,5588.08,0.217644,-0.753531,0.0744942,0.0849504,0.0309757,-0.25168,1829.63,8870.6,4432.59,0,0,0,512,-512,15872,1604490000
728,1,667.392,-724.736,15741.4,4835920.0,127892000.0,29062900,2297.06,11326.5,16638.1,2197.97,11303.3,5388.31,0.151289,-0.994078,-0.0964288,-0.0403946,0.0770981,-0.106598,1743.43,9556.33,4323.06,0,0,0,512,-1024,15616,1604490000
729,1,738.816,-403.712,15731.7,5592470.0,132904000.0,26737400,2476.43,11529.7,16558.9,2363.66,11522.6,5168.23,0.261572,-1.04794,-0.106033,0.211339,-0.00358243,-0.0672461,1878.83,9852.38,4088.37,0,0,0,768,-640,15872,1604490000
730,1,551.936,-445.44,15759.9,7090070.0,146760000.0,31681900,2718.02,12116.6,16733.9,2661.39,12108.4,5625.85,0.0101106,-1.16605,-0.0649128,0.0467487,-0.0061545,-0.205089,2121.58,10449.1,4502.19,0,0,0,512,-256,16128,1604490000
731,0,509.184,-310.784,15918.8,6038680.0,130511000.0,24416400,2508.37,11422.7,16667.4,2456.14,11418.4,4938.82,0.121687,-1.06625,-0.158016,0.155145,-0.0349703,-0.206565,1938.8,9815.7,3989.62,0,0,0,512,-256,16128,1604490000
732,1,577.28,-586.496,15769.3,8379950.0,136182000.0,29856700,2950.39,11678.6,16688.3,2893.37,11663.9,5461.4,0.405537,-1.07578,0.765234,0.0491634,0.0219643,-0.263942,2259.62,9997.37,4264.09,0,0,0,512,-256,15872,1604490000
733,1,604.416,-342.528,15791.1,6365370.0,133310000.0,24453700,2593.13,11545.3,16546.5,2521.71,11540.2,4942.59,0.327423,-1.08456,-0.073807,0.0550744,0.0126285,-0.0699264,1967.4,9892.03,3923.91,0,0,0,512,-256,15872,1604490000
734,0,591.872,-433.664,15704.3,5311410.0,123455000.0,22822800,2378.32,11113.9,16414.2,2303.5,11105.5,4774.93,-0.0707548,-1.01463,0.249785,-0.0682467,0.0130975,-0.218544,1849.92,9408.79,3777.56,0,0,0,768,-256,15872,1604490000
735,0,618.24,-506.368,15855.1,6147050.0,122700000.0,20198200,2554.04,11083.0,16479.1,2478.08,11071.5,4491.99,-0.141391,-0.973073,0.314638,-0.141347,-0.00398774,0.0104301,1990.7,9335.33,3550.82,0,0,0,768,-512,15872,1604490000
736,1,573.696,-197.632,15764.0,6412490.0,132416000.0,26675400,2595.23,11503.2,16587.7,2531.02,11501.5,5162.24,-0.106222,-1.06635,0.798448,0.0515866,-0.000352135,-0.394075,2021.45,9875.29,4042.02,0,0,0,512,-256,15616,1604490000
737,0,557.568,-583.936,15941.4,7330740.0,100220000.0,18349100,2763.02,10023.0,16506.3,2706.18,10006.0,4281.45,0.135513,-0.774881,0.660695,0.00859567,-0.0585731,0.120392,2159.1,8293.31,3306.66,0,0,0,640,-384,15872,1604490000
738,0,616.96,-251.392,15819.8,6621030.0,85631700.0,18405300,2644.82,9252.53,16390.6,2571.85,9249.11,4288.0,-0.0777212,-0.619601,0.166332,0.0737173,-0.0482382,-0.0245995,2065.0,7616.49,3353.11,0,0,0,512,0,15872,1604490000
739,0,525.312,-334.336,15742.2,4584190.0,90196200.0,18591100,2203.53,9498.3,16321.4,2140.0,9492.42,4309.58,0.0523535,-0.625716,0.436152,0.0879002,-0.0102177,0.0489969,1704.06,7831.27,3379.73,0,0,0,512,-256,15872,1604490000
740,0,617.472,-545.024,15763.7,6592720.0,73919400.0,17686600,2639.58,8610.6,16314.5,2566.34,8593.34,4203.44,0.652529,-0.127466,0.486697,0.0711564,0.026322,-0.0224587,1994.66,6859.85,3222.63,0,0,0,512,-384,15872,1604490000
741,0,569.6,-372.992,15834.6,4050400.0,77291000.0,18462800,2090.64,8795.05,16406.7,2011.55,8787.13,4294.69,-0.173557,-0.382728,0.231821,-0.0687552,-0.0827587,-0.0536959,1608.64,7118.14,3373.67,0,0,0,512,-256,15872,1604490000
742,0,614.4,-439.296,15832.8,4429550.0,92980300.0,18765400,2191.49,9647.81,16414.2,2103.6,9637.8,4329.74,-0.126856,-0.72965,0.0854285,0.0608456,-0.0179442,0.0296962,1672.91,8026.85,3402.41,0,0,0,512,-256,15872,1604490000
743,0,656.896,-572.928,15832.3,4816450.0,88053600.0,15669800,2289.79,9396.48,16319.2,2193.54,9378.99,3956.53,0.216168,-0.610087,-0.198664,-0.198176,-0.0442742,0.0797032,1770.18,7680.41,3187.86,0,0,0,768,0,15872,1604490000
744,0,634.112,-364.8,15789.3,3986840.0,108750000.0,18585000,2094.03,10429.5,16366.7,1995.71,10423.1,4308.87,-0.142406,-0.826008,0.418866,-0.09554,-0.042484,0.0874734,1592.34,8727.44,3343.96,0,0,0,512,-256,15616,1604490000
745,0,606.72,-502.784,15852.8,5426510.0,103640000.0,17700600,2406.07,10187.7,16401.0,2328.32,10175.3,4205.1,0.413798,-0.762429,-0.0946795,-0.0460394,0.0267023,0.0164506,1823.97,8408.85,3361.86,0,0,0,512,-768,15616,1604490000
746,0,599.04,-337.92,15629.8,5683490.0,119670000.0,25270300,2456.96,10939.1,16417.6,2382.81,10933.9,5024.45,-0.0377823,-0.782436,0.24931,0.037187,-0.052763,-0.204521,1895.44,9072.39,3969.3,0,0,0,512,0,15616,1604490000
747,0,568.32,-411.392,15720.4,6204700.0,106183000.0,20156100,2553.72,10307.6,16348.3,2489.68,10299.4,4487.31,0.0616152,-0.807701,-0.0162687,0.0294047,0.00221116,0.0284376,1977.56,8589.13,3554.8,0,0,0,512,-640,15872,1604490000
748,0,603.392,-397.824,15823.9,5234060.0,102977000.0,22327800,2364.93,10150.5,16513.6,2286.66,10142.7,4722.87,-0.099345,-0.703353,0.296887,-0.061946,-0.00258032,-0.115605,1839.18,8384.8,3719.97,0,0,0,768,-768,16128,1604490000
749,0,565.76,-625.152,15901.4,9245360.0,89465400.0,21186200,3091.31,9474.53,16553.6,3039.1,9453.88,4600.54,-0.0970493,-0.381548,-0.0148373,0.09678,-0.131136,-0.00728617,2402.81,7646.88,3671.16,0,0,0,512,-256,15872,1604490000
750,0,641.024,-590.336,15795.7,6788060.0,91125600.0,22466300,2681.82,9559.45,16490.9,2604.09,9541.2,4737.49,-0.0459123,-0.54822,-0.268184,0.00269753,0.0178929,0.0538331,2078.45,7793.24,3809.29,0,0,0,768,-768,15616,1604490000
751,0,498.176,-643.584,15744.3,10806100.0,97692200.0,23160500,3323.17,9899.93,16462.7,3285.62,9878.99,4810.13,-0.391263,-0.581639,0.0444943,0.0581957,0.0771803,-0.0180272,2695.11,8080.36,3786.75,0,0,0,256,-768,15616,1604490000
752,0,572.672,-667.648,15811.8,8694890.0,73677300.0,19149200,3002.36,8605.2,16405.6,2947.24,8579.26,4373.79,-0.124675,-0.313815,-0.125081,0.16005,-0.0848133,0.140259,2355.66,6932.19,3511.01,0,0,0,512,-512,15872,1604490000
753,0,562.432,-598.272,15796.2,11849500.0,78519300.0,19040100,3486.26,8876.86,16387.2,3440.59,8856.68,4361.31,-0.499489,-0.287997,0.0652873,-0.0664168,-0.0522725,0.0197151,2819.54,7170.5,3446.53,0,0,0,768,-256,15872,1604490000
754,0,660.48,-244.48,15866.6,9182760.0,86177500.0,26112900,3099.97,9281.76,16668.4,3028.79,9278.54,5107.52,0.181968,-0.287675,0.0190647,-0.331129,-0.0758815,-0.0392503,2401.81,7425.81,4077.9,0,0,0,768,-256,15872,1604490000
755,0,550.656,-98.56,15816.4,10133800.0,76057900.0,25861300,3229.06,8717.31,16613.1,3181.76,8716.76,5082.86,-0.0943428,-0.13838,-0.213956,0.120907,0.0105076,0.054958,2530.62,7016.98,4040.98,0,0,0,512,256,15616,1604490000
756,0,633.088,-462.848,15799.8,8912060.0,90162800.0,24259400,3050.24,9501.94,16549.0,2983.81,9490.66,4922.92,-0.473231,-0.330673,0.100662,-0.0153414,-0.0788384,0.0186535,2444.76,7670.69,3873.79,0,0,0,512,-256,15744,1604490000
757,0,581.632,-460.8,15810.0,11268400.0,80740200.0,23163500,3405.2,8992.88,16525.7,3355.16,8981.06,4810.44,-0.0548837,-0.357157,0.828271,-0.131956,-0.0790349,-0.164651,2700.89,7267.84,3764.74,0,0,0,512,-1024,15744,1604490000
758,0,599.04,-556.8,15737.1,8804940.0,98544100.0,26610700,3025.72,9937.59,16560.2,2965.83,9921.97,5155.98,0.0916531,-0.581977,-0.265515,-0.0621587,-0.0567184,0.0313145,2357.08,8112.88,4145.73,0,0,0,512,-256,15616,1604490000
759,0,538.368,-493.568,15830.5,7942940.0,105279000.0,21799700,2867.9,10267.3,16504.0,2816.91,10255.4,4666.68,-0.16367,-0.654669,0.313306,0.0703514,-0.0420984,0.0735191,2247.01,8459.85,3679.51,0,0,0,384,-512,15616,1604490000
760,0,621.568,-441.856,15645.7,9991440.0,112450000.0,25519700,3219.91,10608.2,16440.3,3159.34,10599.0,5049.18,0.0319605,-0.744172,0.405429,0.0731382,-0.0122018,-0.127315,2498.05,8902.28,3886.26,0,0,0,512,-512,15616,1604490000
761,0,537.088,-613.376,15863.0,10609100.0,114703000.0,24855900,3299.54,10722.2,16627.3,3255.53,10704.6,4983.08,-0.132148,-0.857818,-0.220681,0.224661,-0.0788799,0.04092,2618.08,9005.93,3983.54,0,0,0,256,0,15616,1604490000
762,0,630.528,-549.12,15726.8,6625670.0,111049000.0,21325000,2648.89,10547.0,16390.2,2572.75,10532.7,4615.58,-0.0569221,-0.80084,0.0599557,0.063903,0.00755724,0.0345396,2059.6,8775.94,3669.35,0,0,0,768,-384,15616,1604490000
763,0,610.816,-401.664,15687.7,8878320.0,111548000.0,22532300,3040.16,10564.0,16389.4,2978.16,10556.3,4744.44,-0.147465,-0.724899,0.147031,-0.0102105,-0.0913062,0.00688077,2388.44,8787.77,3750.75,0,0,0,512,256,15616,1604490000
764,0,702.208,-475.904,15855.1,6026750.0,104727000.0,17428700,2552.22,10239.6,16395.0,2453.72,10228.5,4172.69,0.0773419,-0.895297,0.350501,0.131898,-0.026871,0.180152,1957.79,8618.01,3255.8,0,0,0,768,-1024,15872,1604490000
765,0,577.792,-488.448,15741.4,7067980.0,110539000.0,26054500,2719.33,10519.8,16547.5,2657.24,10508.5,5101.8,0.146966,-0.825807,0.189658,0.0451545,-0.00452589,0.175847,2108.03,8823.48,3988.16,0,0,0,512,-256,15616,1604490000
766,0,587.776,-501.504,15776.3,5036650.0,110981000.0,22105000,2318.86,10541.4,16461.3,2243.13,10529.5,4699.24,-0.0783663,-0.928797,-0.086757,0.129744,0.0342722,0.104358,1796.24,8914.39,3782.41,0,0,0,512,-1024,15616,1604490000
767,0,504.576,-414.208,15700.0,6910610.0,121968000.0,20261300,2675.5,11046.2,16331.9,2627.49,11038.4,4499.01,0.0896999,-0.998081,0.267787,-0.026778,-0.00754822,0.0353604,2075.21,9388.86,3554.99,0,0,0,512,-256,15872,1604490000
768,0,570.112,-378.368,15789.6,5522440.0,130018000.0,19632000,2417.01,11403.1,16398.9,2348.81,11396.8,4428.58,-0.370182,-1.08704,0.164644,-0.127755,0.00118708,0.0239351,1904.87,9818.89,3495.42,0,0,0,768,-512,15616,1604490000
769,0,592.64,-346.112,15857.9,4752690.0,106803000.0,18503200,2258.13,10335.2,16430.4,2178.98,10329.4,4299.38,0.191298,-0.851773,0.101757,0.0156241,0.0269885,0.154191,1715.91,8659.97,3398.54,0,0,0,512,-384,15872,1604490000
770,0,553.984,-349.696,15755.5,6881160.0,89613400.0,19361100,2679.77,9468.16,16357.8,2621.88,9461.7,4397.93,-0.279117,-0.574688,0.653083,-0.0483649,-0.0562324,0.0545238,2115.31,7721.11,3427.68,0,0,0,512,-256,15616,1604490000
771,0,609.28,-678.4,15781.6,9101020.0,92751200.0,21874700,3076.22,9649.8,16459.4,3015.28,9625.92,4674.71,0.14832,-0.597508,0.405382,0.0966959,0.0236618,-0.0951482,2407.3,7910.5,3661.42,0,0,0,512,-1024,15872,1604490000
772,0,676.352,-149.248,15639.8,6242510.0,116993000.0,25380000,2587.22,10812.0,16430.4,2497.25,10810.9,5035.33,-0.211494,-0.906696,-0.0350581,0.029431,-0.0108429,-0.014692,2005.58,9099.09,3995.77,0,0,0,768,0,15616,1604490000
773,1,628.992,-467.456,15561.2,11171800.0,137607000.0,30213400,3399.45,11734.0,16502.6,3340.76,11724.7,5493.92,0.0413282,-1.04376,0.278347,-0.117923,-0.0324485,-0.0575418,2646.96,10064.0,4261.19,0,0,0,768,-256,15616,1604490000
774,0,534.016,-344.576,15729.4,6794790.0,129667000.0,23622100,2659.54,11386.7,16462.5,2605.38,11381.5,4857.83,-0.215702,-1.057,-0.191742,-0.0165781,-0.0237938,0.0583134,2076.73,9715.55,3923.82,0,0,0,512,-256,15616,1604490000
775,1,602.88,-615.168,15472.6,6504990.0,132210000.0,34299700,2619.53,11509.0,16542.9,2549.21,11492.5,5853.67,-0.0200149,-0.978874,0.0384215,-0.0119282,0.0966002,-0.0894513,2037.21,9759.04,4615.19,0,0,0,512,-1664,15616,1604490000
776,0,607.232,-575.488,15910.1,8198600.0,137560000.0,25056300,2925.6,11736.8,16678.2,2861.89,11722.7,5003.13,-0.22671,-1.1509,-0.130474,-0.0257286,0.00809426,-0.0579938,2312.85,10111.0,3987.09,0,0,0,768,-512,15872,1604490000
777,0,608.512,-436.224,15924.2,6886520.0,135549000.0,22068000,2692.57,11644.9,16602.0,2622.91,11636.7,4695.31,-0.0821788,-1.13957,0.0231188,-0.0454144,0.0539146,-0.0946759,2098.82,10079.1,3742.64,0,0,0,512,-1024,15872,1604490000
778,1,519.424,-595.456,15784.2,6868370.0,149536000.0,29839900,2670.45,12236.9,16701.8,2619.45,12222.4,5459.86,-0.155552,-1.14113,-0.135676,0.0344203,0.0355461,-0.10778,2099.69,10524.7,4372.94,0,0,0,512,-1024,15872,1604490000
779,0,614.144,-667.392,15865.9,6757740.0,139344000.0,23986300,2669.86,11817.3,16603.8,2598.27,11798.5,4895.13,-0.150691,-1.17049,0.00295818,0.0243615,0.0213324,-0.0871795,2083.38,10182.2,3951.79,0,0,0,768,-512,15872,1604490000
780,1,584.96,-261.376,15707.6,8871420.0,162228000.0,33097200,3033.93,12733.2,16727.1,2977.0,12730.5,5750.14,-0.0135789,-1.24395,-0.186286,0.0444186,0.009685,-0.101728,2362.55,11121.5,4577.2,0,0,0,512,0,15872,1604490000
781,1,505.344,-636.928,15742.2,6175030.0,157171000.0,28480300,2534.61,12546.7,16621.3,2483.72,12530.5,5334.02,-0.209172,-1.23153,-0.329786,-0.0629578,0.0435007,0.0179837,1994.99,10957.7,4275.99,0,0,0,512,-1280,15872,1604490000
782,0,577.28,-547.072,15884.5,7032490.0,132883000.0,26706800,2712.69,11534.7,16703.3,2650.56,11521.7,5165.28,-0.331314,-1.00952,-0.0375583,-0.000596045,-0.0262238,-0.0736349,2135.18,9783.78,4096.74,0,0,0,512,-768,16128,1604490000
783,1,557.824,-169.984,15694.6,6359610.0,145589000.0,34561100,2581.55,12061.2,16758.5,2520.57,12060.0,5875.93,-0.299868,-1.09267,-0.208843,-0.0968585,-0.0366866,-0.203183,2038.09,10357.6,4734.96,0,0,0,512,256,15872,1604490000
784,1,563.968,-45.824,15710.5,4943330.0,133055000.0,23774900,2292.69,11529.3,16449.0,2222.25,11529.2,4873.51,-0.0495784,-1.10947,-0.213218,0.041488,-0.0507955,-0.0154686,1777.13,9942.84,3932.18,0,0,0,512,-384,15616,1604490000
785,1,614.656,-510.72,15759.1,4999640.0,145884000.0,27813000,2317.85,12083.0,16617.3,2234.87,12072.2,5271.17,-0.300378,-1.15202,-0.141544,-0.193145,0.0586979,-0.0100417,1827.37,10456.4,4254.75,0,0,0,768,-1024,15616,1604490000
786,1,567.808,-322.304,15664.9,5515420.0,149834000.0,26989300,2415.02,12238.8,16503.1,2347.32,12234.5,5192.53,0.450828,-1.20627,-0.19997,-0.0287471,0.012243,-0.11356,1837.79,10556.8,4187.29,0,0,0,512,-512,15872,1604490000
787,1,606.976,-249.856,15612.7,6033600.0,162414000.0,32899000,2529.03,12740.2,16631.9,2455.11,12737.8,5732.9,-0.110205,-1.3123,-0.095239,-0.00279396,0.0126529,-0.143495,1954.12,11248.9,4590.89,0,0,0,768,-1024,15616,1604490000
788,1,569.088,-258.816,15941.1,6416970.0,149641000.0,21529100,2595.07,12229.4,16602.0,2531.91,12226.7,4637.62,0.139614,-1.28836,-0.229473,-0.0796039,0.00451146,0.155821,1997.17,10764.0,3727.33,0,0,0,512,-640,15872,1604490000
789,1,540.416,-160.512,15661.6,6852790.0,149744000.0,25904300,2671.7,12231.9,16467.0,2616.47,12230.9,5087.08,0.456013,-1.24545,0.00330625,-0.0124271,-0.000607068,-0.0537361,2040.35,10722.4,4015.96,0,0,0,512,-512,15616,1604490000
790,1,611.84,-276.224,15759.6,5722820.0,144656000.0,22235600,2468.08,12024.5,16449.3,2391.04,12021.3,4713.1,0.219101,-1.24971,0.112233,-0.0744483,0.0174886,-0.14786,1900.63,10514.4,3740.8,0,0,0,512,-512,15872,1604490000
791,1,613.376,-428.544,15634.7,9411940.0,150825000.0,34970900,3127.1,12282.4,16714.6,3066.35,12275.0,5910.66,0.310147,-1.22935,1.75633,0.0720052,0.0149069,-0.362869,2399.33,10757.6,4579.93,0,0,0,512,-768,15616,1604490000
792,1,562.688,-441.088,15595.5,11265800.0,154688000.0,36315300,3401.64,12439.0,16718.2,3354.78,12431.2,6023.21,0.182928,-1.24741,1.65716,0.0227243,0.0290367,-0.436327,2667.29,10824.4,4686.7,0,0,0,512,-128,15616,1604490000
793,1,636.672,-497.152,15890.7,15176300.0,159278000.0,26237600,3945.43,12624.0,16695.1,3893.72,12614.2,5119.7,-0.677051,-1.32093,0.0425182,-0.111158,0.0109294,-0.0195613,3238.64,11152.3,4064.92,0,0,0,512,-896,15872,1604490000
794,1,631.552,-260.352,15859.7,18096700.0,161416000.0,27227300,4298.54,12701.3,16695.2,4251.89,12698.6,5215.37,-0.156379,-1.36213,0.0158738,0.10435,-0.00231102,-0.105892,3424.44,11312.0,4175.44,0,0,0,512,0,15872,1604490000
795,1,528.64,-295.68,15668.0,22101100.0,152789000.0,29462500,4728.47,12358.1,16580.7,4698.83,12354.6,5425.22,-0.140727,-1.24198,0.560736,-0.0875149,-0.0187624,-0.204255,3763.11,10770.3,4248.43,0,0,0,512,-256,15616,1604490000
796,1,578.304,-549.12,15750.7,15371100.0,131651000.0,32822000,3961.08,11481.3,16759.2,3918.64,11468.2,5726.18,-0.130332,-1.07466,0.145905,0.0317716,0.0259456,-0.206955,3121.84,9913.67,4526.03,0,0,0,512,-896,15872,1604490000
